"312";"1";"ARHI";"511"
"313";"1";"ARHI";"513"
"314";"1";"ARHI";"613"
"315";"1";"ARHI";"615"
"316";"1";"ARHI";"617"
"136";"1";"ARKY";"201"
"137";"1";"ARKY";"205"
"138";"1";"ARKY";"303"
"139";"1";"ARKY";"306"
"140";"1";"ARKY";"307"
"141";"1";"ARKY";"317"
"142";"1";"ARKY";"321"
"143";"1";"ARKY";"325"
"144";"1";"ARKY";"327"
"145";"1";"ARKY";"329"
"146";"1";"ARKY";"331"
"147";"1";"ARKY";"333"
"148";"1";"ARKY";"335"
"149";"1";"ARKY";"341"
"150";"1";"ARKY";"343"
"151";"1";"ARKY";"345"
"152";"1";"ARKY";"347"
"153";"1";"ARKY";"351"
"154";"1";"ARKY";"353"
"155";"1";"ARKY";"355"
"156";"1";"ARKY";"357"
"157";"1";"ARKY";"395"
"158";"1";"ARKY";"399"
"159";"1";"ARKY";"401"
"160";"1";"ARKY";"411"
"161";"1";"ARKY";"413"
"162";"1";"ARKY";"415"
"163";"1";"ARKY";"417"
"164";"1";"ARKY";"419"
"165";"1";"ARKY";"423"
"166";"1";"ARKY";"437"
"167";"1";"ARKY";"439"
"168";"1";"ARKY";"443"
"169";"1";"ARKY";"451"
"170";"1";"ARKY";"453"
"171";"1";"ARKY";"455"
"172";"1";"ARKY";"471"
"173";"1";"ARKY";"490"
"174";"1";"ARKY";"503"
"175";"1";"ARKY";"505"
"176";"1";"ARKY";"506"
"177";"1";"ARKY";"515"
"178";"1";"ARKY";"521"
"179";"1";"ARKY";"523"
"180";"1";"ARKY";"531"
"181";"1";"ARKY";"533"
"182";"1";"ARKY";"537"
"183";"1";"ARKY";"555"
"184";"1";"ARKY";"591"
"185";"1";"ARKY";"593"
"186";"1";"ARKY";"595"
"187";"1";"ARKY";"596"
"188";"1";"ARKY";"597"
"189";"1";"ARKY";"598"
"190";"1";"ARKY";"601"
"191";"1";"ARKY";"603"
"192";"1";"ARKY";"613"
"193";"1";"ARKY";"615"
"194";"1";"ARKY";"617"
"195";"1";"ARKY";"619"
"196";"1";"ARKY";"621"
"197";"1";"ARKY";"625"
"198";"1";"ARKY";"627"
"199";"1";"ARKY";"631"
"200";"1";"ARKY";"633"
"201";"1";"ARKY";"635"
"202";"1";"ARKY";"637"
"203";"1";"ARKY";"639"
"204";"1";"ARKY";"701"
"205";"1";"ARKY";"703"
"206";"1";"ARST";"201"
"207";"1";"ARST";"423"
"208";"1";"ARST";"444"
"209";"1";"ARST";"449"
"210";"1";"ARST";"451"
"211";"1";"ARST";"453"
"212";"1";"ARST";"457"
"213";"1";"ARST";"484"
"214";"1";"ART";"231"
"215";"1";"ART";"233"
"216";"1";"ART";"235"
"217";"1";"ART";"241"
"218";"1";"ART";"243"
"219";"1";"ART";"251"
"220";"1";"ART";"271"
"221";"1";"ART";"301"
"222";"1";"ART";"309"
"223";"1";"ART";"311"
"224";"1";"ART";"313"
"225";"1";"ART";"315"
"226";"1";"ART";"317"
"227";"1";"ART";"319"
"228";"1";"ART";"321"
"229";"1";"ART";"323"
"230";"1";"ART";"327"
"231";"1";"ART";"329"
"232";"1";"ART";"331"
"233";"1";"ART";"334"
"234";"1";"ART";"336"
"235";"1";"ART";"338"
"236";"1";"ART";"341"
"237";"1";"ART";"342"
"238";"1";"ART";"343"
"239";"1";"ART";"344"
"240";"1";"ART";"345"
"241";"1";"ART";"347"
"242";"1";"ART";"349"
"243";"1";"ART";"351"
"244";"1";"ART";"353"
"245";"1";"ART";"361"
"246";"1";"ART";"363"
"247";"1";"ART";"365"
"248";"1";"ART";"373"
"249";"1";"ART";"377"
"250";"1";"ART";"379"
"251";"1";"ART";"381"
"252";"1";"ART";"383"
"253";"1";"ART";"397"
"254";"1";"ART";"399"
"255";"1";"ART";"401"
"256";"1";"ART";"405"
"257";"1";"ART";"411"
"258";"1";"ART";"421"
"259";"1";"ART";"431"
"260";"1";"ART";"438"
"261";"1";"ART";"445"
"262";"1";"ART";"451"
"263";"1";"ART";"455"
"264";"1";"ART";"465"
"265";"1";"ART";"475"
"266";"1";"ART";"481"
"267";"1";"ART";"485"
"268";"1";"ART";"491"
"269";"1";"ART";"499"
"270";"1";"ART";"501"
"271";"1";"ART";"503"
"272";"1";"ART";"509"
"273";"1";"ART";"513"
"274";"1";"ART";"560"
"275";"1";"ART";"561"
"276";"1";"ART";"563"
"277";"1";"ART";"565"
"278";"1";"ART";"595"
"279";"1";"ART";"599"
"280";"1";"ART";"601"
"281";"1";"ART";"603"
"282";"1";"ART";"605"
"283";"1";"ART";"609"
"284";"1";"ART";"611"
"285";"1";"ART";"661"
"286";"1";"ART";"691"
"287";"1";"ART";"761"
"317";"1";"ARTS";"501"
"318";"1";"ARTS";"502"
"319";"1";"ARTS";"503"
"320";"1";"ASHA";"220"
"321";"1";"ASHA";"321"
"322";"1";"ASHA";"421"
"323";"1";"ASHA";"501"
"324";"1";"ASHA";"503"
"57";"1";"ASL";"201"
"58";"1";"ASL";"203"
"327";"1";"ASPH";"305"
"328";"1";"ASPH";"307"
"329";"1";"ASPH";"401"
"330";"1";"ASPH";"403"
"331";"1";"ASPH";"409"
"332";"1";"ASPH";"503"
"333";"1";"ASPH";"509"
"334";"1";"ASPH";"607"
"335";"1";"ASPH";"611"
"336";"1";"ASPH";"621"
"325";"1";"ASTR";"207"
"326";"1";"ASTR";"209"
"337";"1";"ATTH";"491"
"338";"1";"BCEM";"341"
"339";"1";"BCEM";"393"
"340";"1";"BCEM";"401"
"341";"1";"BCEM";"403"
"342";"1";"BCEM";"431"
"343";"1";"BCEM";"443"
"344";"1";"BCEM";"471"
"345";"1";"BCEM";"507"
"346";"1";"BCEM";"528"
"347";"1";"BCEM";"530"
"348";"1";"BCEM";"541"
"349";"1";"BCEM";"543"
"350";"1";"BCEM";"547"
"351";"1";"BCEM";"551"
"352";"1";"BCEM";"553"
"353";"1";"BCEM";"555"
"354";"1";"BCEM";"561"
"355";"1";"BCEM";"575"
"356";"1";"BCEM";"577"
"357";"1";"BCEM";"641"
"358";"1";"BCEM";"731"
"359";"1";"BIOL";"202"
"360";"1";"BIOL";"205"
"361";"1";"BIOL";"241"
"362";"1";"BIOL";"243"
"363";"1";"BIOL";"305"
"364";"1";"BIOL";"307"
"365";"1";"BIOL";"309"
"366";"1";"BIOL";"311"
"367";"1";"BIOL";"313"
"368";"1";"BIOL";"315"
"369";"1";"BIOL";"331"
"370";"1";"BIOL";"371"
"371";"1";"BIOL";"375"
"372";"1";"BIOL";"401"
"373";"1";"BIOL";"435"
"374";"1";"BIOL";"451"
"375";"1";"BIOL";"453"
"376";"1";"BIOL";"501"
"377";"1";"BIOL";"503"
"378";"1";"BIOL";"505"
"379";"1";"BIOL";"515"
"380";"1";"BIOL";"520"
"381";"1";"BIOL";"530"
"382";"1";"BIOL";"591"
"383";"1";"BIOL";"601"
"384";"1";"BIOL";"607"
"385";"1";"BIOL";"609"
"386";"1";"BIOL";"617"
"387";"1";"BIOL";"619"
"388";"1";"BIOL";"703"
"408";"1";"BIST";"600"
"389";"1";"BMEN";"301"
"390";"1";"BMEN";"309"
"391";"1";"BMEN";"401"
"392";"1";"BMEN";"500"
"393";"1";"BMEN";"501"
"394";"1";"BMEN";"509"
"395";"1";"BMEN";"511"
"396";"1";"BMEN";"515"
"397";"1";"BMEN";"519"
"398";"1";"BMEN";"523"
"399";"1";"BMEN";"525"
"400";"1";"BMEN";"585"
"401";"1";"BMEN";"600"
"402";"1";"BMEN";"602"
"403";"1";"BMEN";"604"
"404";"1";"BMEN";"605"
"405";"1";"BMEN";"607"
"406";"1";"BMEN";"609"
"407";"1";"BMEN";"619"
"409";"1";"BSEN";"395"
"410";"1";"BSEN";"401"
"411";"1";"BSEN";"449"
"412";"1";"BSEN";"517"
"413";"1";"BSEN";"533"
"414";"1";"BSEN";"551"
"415";"1";"BSEN";"559"
"416";"1";"BSEN";"561"
"417";"1";"BSEN";"595"
"418";"1";"BSEN";"691"
"419";"1";"BSEN";"719"
"420";"1";"BSEN";"749"
"421";"1";"BSEN";"751"
"422";"1";"BSEN";"753"
"423";"1";"BSEN";"761"
"424";"1";"BSEN";"777"
"425";"1";"BSEN";"789"
"426";"1";"BSEN";"793"
"427";"1";"BSEN";"797"
"428";"1";"BTMA";"317"
"429";"1";"BTMA";"321"
"430";"1";"BTMA";"331"
"431";"1";"BTMA";"333"
"432";"1";"BTMA";"431"
"433";"1";"BTMA";"455"
"434";"1";"BTMA";"459"
"435";"1";"BTMA";"461"
"436";"1";"BTMA";"463"
"437";"1";"BTMA";"465"
"438";"1";"BTMA";"467"
"439";"1";"BTMA";"531"
"440";"1";"BTMA";"559"
"441";"1";"BTMA";"601"
"442";"1";"BTMA";"725"
"443";"1";"BTMA";"731"
"444";"1";"BTMA";"735"
"445";"1";"BTMA";"736"
"446";"1";"BTMA";"737"
"447";"1";"BTMA";"743"
"448";"1";"BTMA";"797"
"449";"1";"BTMA";"799"
"488";"1";"CEST";"313"
"543";"1";"CHEM";"201"
"544";"1";"CHEM";"203"
"545";"1";"CHEM";"209"
"546";"1";"CHEM";"211"
"547";"1";"CHEM";"213"
"548";"1";"CHEM";"301"
"549";"1";"CHEM";"311"
"550";"1";"CHEM";"315"
"551";"1";"CHEM";"321"
"552";"1";"CHEM";"331"
"553";"1";"CHEM";"333"
"554";"1";"CHEM";"351"
"555";"1";"CHEM";"353"
"556";"1";"CHEM";"355"
"557";"1";"CHEM";"357"
"558";"1";"CHEM";"371"
"559";"1";"CHEM";"373"
"560";"1";"CHEM";"379"
"561";"1";"CHEM";"402"
"562";"1";"CHEM";"409"
"563";"1";"CHEM";"417"
"564";"1";"CHEM";"423"
"565";"1";"CHEM";"425"
"566";"1";"CHEM";"453"
"567";"1";"CHEM";"471"
"568";"1";"CHEM";"502"
"569";"1";"CHEM";"515"
"570";"1";"CHEM";"521"
"571";"1";"CHEM";"531"
"572";"1";"CHEM";"533"
"573";"1";"CHEM";"535"
"574";"1";"CHEM";"541"
"575";"1";"CHEM";"551"
"576";"1";"CHEM";"553"
"577";"1";"CHEM";"555"
"578";"1";"CHEM";"559"
"579";"1";"CHEM";"571"
"580";"1";"CHEM";"573"
"581";"1";"CHEM";"575"
"582";"1";"CHEM";"579"
"583";"1";"CHEM";"599"
"584";"1";"CHEM";"601"
"585";"1";"CHEM";"603"
"586";"1";"CHEM";"613"
"587";"1";"CHEM";"615"
"588";"1";"CHEM";"617"
"589";"1";"CHEM";"619"
"590";"1";"CHEM";"621"
"591";"1";"CHEM";"623"
"592";"1";"CHEM";"627"
"593";"1";"CHEM";"629"
"594";"1";"CHEM";"641"
"595";"1";"CHEM";"651"
"596";"1";"CHEM";"653"
"597";"1";"CHEM";"655"
"598";"1";"CHEM";"657"
"599";"1";"CHEM";"659"
"600";"1";"CHEM";"669"
"601";"1";"CHEM";"681"
"602";"1";"CHEM";"689"
"603";"1";"CHEM";"701"
"604";"1";"CHIN";"205"
"605";"1";"CHIN";"207"
"606";"1";"CHIN";"229"
"607";"1";"CHIN";"279"
"608";"1";"CHIN";"301"
"609";"1";"CHIN";"303"
"610";"1";"CHIN";"309"
"611";"1";"CHIN";"311"
"612";"1";"CHIN";"313"
"613";"1";"CHIN";"317"
"614";"1";"CHIN";"331"
"615";"1";"CHIN";"333"
"616";"1";"CHIN";"341"
"617";"1";"CHIN";"353"
"618";"1";"CHIN";"355"
"619";"1";"CHIN";"357"
"620";"1";"CHIN";"363"
"621";"1";"CHIN";"401"
"622";"1";"CHIN";"403"
"623";"1";"CHIN";"431"
"624";"1";"CHIN";"461"
"625";"1";"CHIN";"561"
"692";"1";"CMCL";"201"
"693";"1";"CMCL";"203"
"694";"1";"CMCL";"305"
"695";"1";"CMCL";"307"
"696";"1";"CMCL";"507"
"697";"1";"CMCL";"509"
"834";"1";"CMDA";"601"
"835";"1";"CMDA";"603"
"462";"1";"CMMB";"343"
"463";"1";"CMMB";"403"
"464";"1";"CMMB";"411"
"465";"1";"CMMB";"413"
"466";"1";"CMMB";"421"
"467";"1";"CMMB";"431"
"468";"1";"CMMB";"443"
"469";"1";"CMMB";"451"
"470";"1";"CMMB";"461"
"471";"1";"CMMB";"505"
"472";"1";"CMMB";"507"
"473";"1";"CMMB";"511"
"474";"1";"CMMB";"519"
"475";"1";"CMMB";"523"
"476";"1";"CMMB";"527"
"477";"1";"CMMB";"528"
"478";"1";"CMMB";"530"
"479";"1";"CMMB";"531"
"480";"1";"CMMB";"543"
"481";"1";"CMMB";"545"
"482";"1";"CMMB";"549"
"483";"1";"CMMB";"561"
"484";"1";"CMMB";"563"
"485";"1";"CMMB";"565"
"486";"1";"CMMB";"567"
"487";"1";"CMMB";"637"
"450";"1";"CNST";"201"
"451";"1";"CNST";"333"
"452";"1";"CNST";"337"
"453";"1";"CNST";"355"
"454";"1";"CNST";"361"
"455";"1";"CNST";"401"
"456";"1";"CNST";"439"
"457";"1";"CNST";"451"
"458";"1";"CNST";"501"
"459";"1";"CNST";"591"
"460";"1";"CNST";"597"
"461";"1";"CNST";"598"
"832";"1";"COLT";"203"
"833";"1";"COLT";"399"
"698";"1";"COMS";"201"
"699";"1";"COMS";"203"
"700";"1";"COMS";"313"
"701";"1";"COMS";"363"
"702";"1";"COMS";"367"
"703";"1";"COMS";"369"
"704";"1";"COMS";"371"
"705";"1";"COMS";"381"
"706";"1";"COMS";"383"
"707";"1";"COMS";"393"
"708";"1";"COMS";"401"
"709";"1";"COMS";"413"
"710";"1";"COMS";"435"
"711";"1";"COMS";"463"
"712";"1";"COMS";"469"
"713";"1";"COMS";"473"
"714";"1";"COMS";"475"
"715";"1";"COMS";"477"
"716";"1";"COMS";"479"
"717";"1";"COMS";"481"
"718";"1";"COMS";"485"
"719";"1";"COMS";"491"
"720";"1";"COMS";"501"
"721";"1";"COMS";"502"
"722";"1";"COMS";"503"
"723";"1";"COMS";"507"
"724";"1";"COMS";"581"
"725";"1";"COMS";"591"
"726";"1";"COMS";"595"
"727";"1";"COMS";"597"
"728";"1";"COMS";"601"
"729";"1";"COMS";"603"
"730";"1";"COMS";"613"
"731";"1";"COMS";"615"
"732";"1";"COMS";"617"
"733";"1";"COMS";"619"
"734";"1";"COMS";"623"
"735";"1";"COMS";"631"
"736";"1";"COMS";"641"
"737";"1";"COMS";"643"
"738";"1";"COMS";"645"
"739";"1";"COMS";"647"
"740";"1";"COMS";"711"
"741";"1";"COMS";"713"
"742";"1";"COMS";"717"
"957";"1";"COOP";"501"
"958";"1";"COOP";"503"
"959";"1";"COOP";"511"
"960";"1";"COOP";"523"
"961";"1";"COOP";"543"
"790";"1";"CORE";"205"
"791";"1";"CORE";"207"
"792";"1";"CORE";"209"
"793";"1";"CORE";"321"
"794";"1";"CORE";"435"
"795";"1";"CORE";"471"
"796";"1";"CORE";"473"
"797";"1";"CORE";"475"
"798";"1";"CORE";"485"
"799";"1";"CORE";"487"
"800";"1";"CORE";"536"
"801";"1";"CORE";"537"
"802";"1";"CORE";"538"
"803";"1";"CORE";"541"
"804";"1";"CORE";"543"
"805";"1";"CORE";"547"
"806";"1";"CORE";"549"
"807";"1";"CORE";"553"
"808";"1";"CORE";"559"
"809";"1";"CORE";"569"
"810";"1";"CORE";"583"
"811";"1";"CORE";"591"
"812";"1";"CORE";"594"
"813";"1";"CORE";"595"
"814";"1";"CORE";"597"
"815";"1";"CORE";"598"
"816";"1";"CORE";"624"
"817";"1";"CORE";"630"
"818";"1";"CORE";"631"
"819";"1";"CORE";"632"
"820";"1";"CORE";"633"
"821";"1";"CORE";"634"
"822";"1";"CORE";"641"
"823";"1";"CORE";"650"
"824";"1";"CORE";"651"
"825";"1";"CORE";"652"
"826";"1";"CORE";"653"
"827";"1";"CORE";"654"
"828";"1";"CORE";"655"
"829";"1";"CORE";"656"
"830";"1";"CORE";"676"
"831";"1";"CORE";"730"
"846";"1";"CPSC";"203"
"847";"1";"CPSC";"217"
"848";"1";"CPSC";"219"
"849";"1";"CPSC";"231"
"850";"1";"CPSC";"233"
"851";"1";"CPSC";"235"
"852";"1";"CPSC";"313"
"853";"1";"CPSC";"319"
"854";"1";"CPSC";"329"
"855";"1";"CPSC";"331"
"856";"1";"CPSC";"335"
"857";"1";"CPSC";"355"
"858";"1";"CPSC";"359"
"859";"1";"CPSC";"399"
"860";"1";"CPSC";"405"
"861";"1";"CPSC";"409"
"862";"1";"CPSC";"411"
"863";"1";"CPSC";"413"
"864";"1";"CPSC";"418"
"865";"1";"CPSC";"433"
"866";"1";"CPSC";"441"
"867";"1";"CPSC";"449"
"868";"1";"CPSC";"453"
"869";"1";"CPSC";"457"
"870";"1";"CPSC";"461"
"871";"1";"CPSC";"471"
"872";"1";"CPSC";"481"
"873";"1";"CPSC";"491"
"874";"1";"CPSC";"499"
"875";"1";"CPSC";"501"
"876";"1";"CPSC";"502"
"877";"1";"CPSC";"503"
"878";"1";"CPSC";"511"
"879";"1";"CPSC";"513"
"880";"1";"CPSC";"517"
"881";"1";"CPSC";"518"
"882";"1";"CPSC";"519"
"883";"1";"CPSC";"521"
"884";"1";"CPSC";"522"
"885";"1";"CPSC";"525"
"886";"1";"CPSC";"526"
"887";"1";"CPSC";"527"
"888";"1";"CPSC";"528"
"889";"1";"CPSC";"530"
"890";"1";"CPSC";"531"
"891";"1";"CPSC";"535"
"892";"1";"CPSC";"550"
"893";"1";"CPSC";"559"
"894";"1";"CPSC";"561"
"895";"1";"CPSC";"565"
"896";"1";"CPSC";"567"
"897";"1";"CPSC";"568"
"898";"1";"CPSC";"571"
"899";"1";"CPSC";"572"
"900";"1";"CPSC";"575"
"901";"1";"CPSC";"577"
"902";"1";"CPSC";"581"
"903";"1";"CPSC";"583"
"904";"1";"CPSC";"584"
"905";"1";"CPSC";"585"
"906";"1";"CPSC";"587"
"907";"1";"CPSC";"589"
"908";"1";"CPSC";"591"
"909";"1";"CPSC";"594"
"910";"1";"CPSC";"598"
"911";"1";"CPSC";"599"
"912";"1";"CPSC";"601"
"913";"1";"CPSC";"605"
"914";"1";"CPSC";"607"
"915";"1";"CPSC";"609"
"916";"1";"CPSC";"610"
"917";"1";"CPSC";"611"
"918";"1";"CPSC";"615"
"919";"1";"CPSC";"617"
"920";"1";"CPSC";"619"
"921";"1";"CPSC";"622"
"922";"1";"CPSC";"625"
"923";"1";"CPSC";"626"
"924";"1";"CPSC";"627"
"925";"1";"CPSC";"628"
"926";"1";"CPSC";"629"
"927";"1";"CPSC";"630"
"928";"1";"CPSC";"635"
"929";"1";"CPSC";"641"
"930";"1";"CPSC";"643"
"931";"1";"CPSC";"653"
"932";"1";"CPSC";"657"
"933";"1";"CPSC";"661"
"934";"1";"CPSC";"662"
"935";"1";"CPSC";"667"
"936";"1";"CPSC";"669"
"937";"1";"CPSC";"671"
"938";"1";"CPSC";"672"
"939";"1";"CPSC";"673"
"940";"1";"CPSC";"675"
"941";"1";"CPSC";"681"
"942";"1";"CPSC";"683"
"943";"1";"CPSC";"687"
"944";"1";"CPSC";"689"
"945";"1";"CPSC";"691"
"946";"1";"CPSC";"695"
"947";"1";"CPSC";"696"
"948";"1";"CPSC";"697"
"949";"1";"CPSC";"698"
"950";"1";"CPSC";"699"
"951";"1";"CPSC";"701"
"952";"1";"CPSC";"767"
"953";"1";"CPSC";"771"
"954";"1";"CPSC";"781"
"955";"1";"CPSC";"785"
"956";"1";"CPSC";"789"
"1028";"1";"DATA";"201"
"1029";"1";"DATA";"211"
"1030";"1";"DATA";"305"
"1031";"1";"DATA";"311"
"1032";"1";"DATA";"501"
"1033";"1";"DATA";"601"
"1034";"1";"DATA";"602"
"1035";"1";"DATA";"603"
"1036";"1";"DATA";"604"
"1037";"1";"DATA";"605"
"1038";"1";"DATA";"606"
"1039";"1";"DATA";"607"
"1040";"1";"DATA";"608"
"1041";"1";"DATA";"611"
"1042";"1";"DATA";"612"
"1043";"1";"DATA";"613"
"1044";"1";"DATA";"614"
"1045";"1";"DATA";"621"
"1046";"1";"DATA";"622"
"1047";"1";"DATA";"623"
"1048";"1";"DATA";"624"
"1027";"1";"DCED";"325"
"1049";"1";"DEST";"201"
"1050";"1";"DEST";"375"
"1051";"1";"DEST";"393"
"1052";"1";"DEST";"400"
"1053";"1";"DEST";"401"
"1054";"1";"DEST";"403"
"1055";"1";"DEST";"405"
"1056";"1";"DEST";"485"
"1057";"1";"DEST";"501"
"1058";"1";"DEST";"591"
"1059";"1";"DEST";"593"
"962";"1";"DNCE";"201"
"963";"1";"DNCE";"205"
"964";"1";"DNCE";"207"
"965";"1";"DNCE";"209"
"966";"1";"DNCE";"211"
"967";"1";"DNCE";"213"
"968";"1";"DNCE";"215"
"969";"1";"DNCE";"217"
"970";"1";"DNCE";"221"
"971";"1";"DNCE";"223"
"972";"1";"DNCE";"235"
"973";"1";"DNCE";"243"
"974";"1";"DNCE";"247"
"975";"1";"DNCE";"267"
"976";"1";"DNCE";"295"
"977";"1";"DNCE";"303"
"978";"1";"DNCE";"305"
"979";"1";"DNCE";"307"
"980";"1";"DNCE";"309"
"981";"1";"DNCE";"311"
"982";"1";"DNCE";"313"
"983";"1";"DNCE";"321"
"984";"1";"DNCE";"323"
"985";"1";"DNCE";"331"
"986";"1";"DNCE";"333"
"987";"1";"DNCE";"341"
"988";"1";"DNCE";"343"
"989";"1";"DNCE";"345"
"990";"1";"DNCE";"347"
"991";"1";"DNCE";"359"
"992";"1";"DNCE";"363"
"993";"1";"DNCE";"365"
"994";"1";"DNCE";"375"
"995";"1";"DNCE";"391"
"996";"1";"DNCE";"395"
"997";"1";"DNCE";"397"
"998";"1";"DNCE";"405"
"999";"1";"DNCE";"407"
"1000";"1";"DNCE";"411"
"1001";"1";"DNCE";"413"
"1002";"1";"DNCE";"421"
"1003";"1";"DNCE";"423"
"1004";"1";"DNCE";"427"
"1005";"1";"DNCE";"431"
"1006";"1";"DNCE";"433"
"1007";"1";"DNCE";"435"
"1008";"1";"DNCE";"437"
"1009";"1";"DNCE";"447"
"1010";"1";"DNCE";"449"
"1011";"1";"DNCE";"465"
"1012";"1";"DNCE";"475"
"1013";"1";"DNCE";"481"
"1014";"1";"DNCE";"491"
"1015";"1";"DNCE";"493"
"1016";"1";"DNCE";"495"
"1017";"1";"DNCE";"503"
"1018";"1";"DNCE";"505"
"1019";"1";"DNCE";"507"
"1020";"1";"DNCE";"531"
"1021";"1";"DNCE";"571"
"1022";"1";"DNCE";"574"
"1023";"1";"DNCE";"581"
"1024";"1";"DNCE";"591"
"1025";"1";"DNCE";"593"
"1026";"1";"DNCE";"681"
"1060";"1";"DRAM";"203"
"1061";"1";"DRAM";"205"
"1062";"1";"DRAM";"209"
"1063";"1";"DRAM";"210"
"1064";"1";"DRAM";"223"
"1065";"1";"DRAM";"225"
"1066";"1";"DRAM";"242"
